ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-01-31,17227.44889714325,16556.88159608883,18041.789061954147,17227.44889714325,17227.44889714325,55.87360090789602,55.87360090789602,55.87360090789602,128.19211995623965,128.19211995623965,128.19211995623965,-72.31851904834363,-72.31851904834363,-72.31851904834363,0.0,0.0,0.0,17283.322498051148
2022-02-01,17224.994034355645,16560.26972308035,18017.235903236742,17224.994034355645,17224.994034355645,52.79832578435624,52.79832578435624,52.79832578435624,131.19089596908407,131.19089596908407,131.19089596908407,-78.39257018472784,-78.39257018472784,-78.39257018472784,0.0,0.0,0.0,17277.79236014
2022-02-02,17222.539171568045,16544.5097126505,17990.8636281098,17222.539171568045,17222.539171568045,46.689465554070445,46.689465554070445,46.689465554070445,130.40851066544838,130.40851066544838,130.40851066544838,-83.71904511137792,-83.71904511137792,-83.71904511137792,0.0,0.0,0.0,17269.228637122116
2022-02-03,17220.084308780442,16566.01356983304,17995.612808578077,17220.084308780442,17220.084308780442,43.75230120034611,43.75230120034611,43.75230120034611,132.16746761292734,132.16746761292734,132.16746761292734,-88.41516641258124,-88.41516641258124,-88.41516641258124,0.0,0.0,0.0,17263.83660998079
2022-02-04,17217.62944599284,16551.532492374325,17968.870445459317,17217.62944599284,17217.62944599284,26.878163265757998,26.878163265757998,26.878163265757998,119.50192119555005,119.50192119555005,119.50192119555005,-92.62375792979205,-92.62375792979205,-92.62375792979205,0.0,0.0,0.0,17244.5076092586
2022-02-07,17210.264857630034,16476.25167629248,17919.77967083241,17210.264857630034,17210.264857630034,24.13119975116433,24.13119975116433,24.13119975116433,128.1921199559138,128.1921199559138,128.1921199559138,-104.06092020474948,-104.06092020474948,-104.06092020474948,0.0,0.0,0.0,17234.3960573812
2022-02-08,17207.809994842435,16498.727365655006,17933.654724511456,17207.809994842435,17207.809994842435,23.062397007398577,23.062397007398577,23.062397007398577,131.1908959688194,131.1908959688194,131.1908959688194,-108.12849896142083,-108.12849896142083,-108.12849896142083,0.0,0.0,0.0,17230.872391849833
2022-02-09,17205.355132054832,16507.96381996043,17927.54351662778,17205.355132054832,17205.355132054832,17.739800577538535,17.739800577538535,17.739800577538535,130.40851066509174,130.40851066509174,130.40851066509174,-112.6687100875532,-112.6687100875532,-112.6687100875532,0.0,0.0,0.0,17223.09493263237
2022-02-10,17202.90026926723,16478.25380725448,17983.23229696043,17202.90026926723,17202.90026926723,14.278079414140857,14.278079414140857,14.278079414140857,132.16746761294732,132.16746761294732,132.16746761294732,-117.88938819880646,-117.88938819880646,-117.88938819880646,0.0,0.0,0.0,17217.17834868137
2022-02-11,17200.445406479626,16494.12444230973,17965.32847080041,17200.445406479626,17200.445406479626,-4.489691624919197,-4.489691624919197,-4.489691624919197,119.50192119524642,119.50192119524642,119.50192119524642,-123.99161282016563,-123.99161282016563,-123.99161282016563,0.0,0.0,0.0,17195.955714854706
2022-02-14,17193.08081811682,16457.545709813632,17905.061899339413,17193.08081811682,17193.08081811682,-21.20080590015881,-21.20080590015881,-21.20080590015881,128.19211995623243,128.19211995623243,128.19211995623243,-149.39292585639123,-149.39292585639123,-149.39292585639123,0.0,0.0,0.0,17171.88001221666
2022-02-15,17190.625955329222,16443.550826177012,17936.96381989764,17190.625955329222,17190.625955329222,-29.53586443774587,-29.53586443774587,-29.53586443774587,131.19089596919017,131.19089596919017,131.19089596919017,-160.72676040693602,-160.72676040693602,-160.72676040693602,0.0,0.0,0.0,17161.090090891477
2022-02-16,17188.17109254162,16419.74904301901,17855.508362692886,17188.17109254162,17188.17109254162,-43.272953280668204,-43.272953280668204,-43.272953280668204,130.40851066580996,130.40851066580996,130.40851066580996,-173.68146394647817,-173.68146394647817,-173.68146394647817,0.0,0.0,0.0,17144.89813926095
2022-02-17,17185.71622975402,16371.263125206115,17831.846579876743,17185.71622975402,17185.71622975402,-56.15763961223574,-56.15763961223574,-56.15763961223574,132.16746761261268,132.16746761261268,132.16746761261268,-188.32510722484844,-188.32510722484844,-188.32510722484844,0.0,0.0,0.0,17129.558590141783
2022-02-18,17183.261366966413,16394.53147972211,17838.185207244293,17183.261366966413,17183.261366966413,-85.19126258306372,-85.19126258306372,-85.19126258306372,119.50192119491703,119.50192119491703,119.50192119491703,-204.69318377798075,-204.69318377798075,-204.69318377798075,0.0,0.0,0.0,17098.07010438335
2022-02-21,17175.89677860361,16352.169556893297,17786.02285483038,17175.89677860361,17175.89677860361,-135.8003923935273,-135.8003923935273,-135.8003923935273,128.1921199559066,128.1921199559066,128.1921199559066,-263.9925123494339,-263.9925123494339,-263.9925123494339,0.0,0.0,0.0,17040.09638621008
2022-02-22,17173.44191581601,16313.11908919792,17736.607319252165,17173.44191581601,17173.44191581601,-155.74842777201093,-155.74842777201093,-155.74842777201093,131.19089596892545,131.19089596892545,131.19089596892545,-286.93932374093635,-286.93932374093635,-286.93932374093635,0.0,0.0,0.0,17017.693488044
2022-02-23,17170.987053028406,16220.595687413179,17718.967623131794,17170.987053028406,17170.987053028406,-180.87922119134404,-180.87922119134404,-180.87922119134404,130.4085106654533,130.4085106654533,130.4085106654533,-311.28773185679734,-311.28773185679734,-311.28773185679734,0.0,0.0,0.0,16990.107831837064
2022-02-24,17168.532190240803,16190.709345309688,17652.64448860703,17168.532190240803,17168.532190240803,-204.7138054844605,-204.7138054844605,-204.7138054844605,132.1674676129033,132.1674676129033,132.1674676129033,-336.88127309736376,-336.88127309736376,-336.88127309736376,0.0,0.0,0.0,16963.81838475634
2022-02-25,17166.077327453204,16229.03352484024,17651.758864648098,17166.077327453204,17166.077327453204,-244.03679258187728,-244.03679258187728,-244.03679258187728,119.5019211946134,119.5019211946134,119.5019211946134,-363.5387137764907,-363.5387137764907,-363.5387137764907,0.0,0.0,0.0,16922.04053487133
2022-02-28,17158.712739090395,16158.326516636038,17565.184102557658,17158.712739090395,17158.712739090395,-319.59671436048916,-319.59671436048916,-319.59671436048916,128.19211995686962,128.19211995686962,128.19211995686962,-447.7888343173588,-447.7888343173588,-447.7888343173588,0.0,0.0,0.0,16839.116024729905
2022-03-02,17153.803013515193,16036.499437365592,17504.416297696105,17153.803013515193,17153.803013515193,-374.78135216139174,-374.78135216139174,-374.78135216139174,130.4085106656341,130.4085106656341,130.4085106656341,-505.1898628270258,-505.1898628270258,-505.1898628270258,0.0,0.0,0.0,16779.0216613538
2022-03-03,17151.34815072759,16046.09359740577,17438.384521439806,17151.34815072759,17151.34815072759,-401.3635713045417,-401.3635713045417,-401.3635713045417,132.16746761261058,132.16746761261058,132.16746761261058,-533.5310389171523,-533.5310389171523,-533.5310389171523,0.0,0.0,0.0,16749.98457942305
2022-03-04,17148.89328793999,15994.953428828734,17382.344062084,17148.89328793999,17148.89328793999,-441.8093344558306,-441.8093344558306,-441.8093344558306,119.50192119428398,119.50192119428398,119.50192119428398,-561.3112556501146,-561.3112556501146,-561.3112556501146,0.0,0.0,0.0,16707.08395348416
2022-03-07,17131.765614985463,15918.539878753152,17333.62498506942,17131.765614985463,17131.765614985463,-510.84720152132746,-510.84720152132746,-510.84720152132746,128.1921199565438,128.1921199565438,128.1921199565438,-639.0393214778713,-639.0393214778713,-639.0393214778713,0.0,0.0,0.0,16620.918413464136
2022-03-08,17126.056390667287,15955.484000904102,17328.867862635758,17126.056390667287,17126.056390667287,-531.2123119776788,-531.2123119776788,-531.2123119776788,131.19089596905195,131.19089596905195,131.19089596905195,-662.4032079467307,-662.4032079467307,-662.4032079467307,0.0,0.0,0.0,16594.84407868961
2022-03-09,17120.34716634911,15812.829481838713,17251.08113196736,17120.34716634911,17120.34716634911,-553.7953987216282,-553.7953987216282,-553.7953987216282,130.408510665493,130.408510665493,130.408510665493,-684.2039093871211,-684.2039093871211,-684.2039093871211,0.0,0.0,0.0,16566.551767627483
2022-03-10,17114.637942030935,15758.753572203681,17261.523955965033,17114.637942030935,17114.637942030935,-572.1321623384833,-572.1321623384833,-572.1321623384833,132.16746761258858,132.16746761258858,132.16746761258858,-704.2996299510719,-704.2996299510719,-704.2996299510719,0.0,0.0,0.0,16542.505779692452
2022-03-11,17108.92871771276,15743.303538968727,17201.65331773114,17108.92871771276,17108.92871771276,-603.0701890714188,-603.0701890714188,-603.0701890714188,119.50192119400619,119.50192119400619,119.50192119400619,-722.572110265425,-722.572110265425,-722.572110265425,0.0,0.0,0.0,16505.85852864134
2022-03-14,17091.801044758235,15757.08570079612,17160.44077516639,17091.801044758235,17091.801044758235,-637.437626678583,-637.437626678583,-637.437626678583,128.19211995591564,128.19211995591564,128.19211995591564,-765.6297466344986,-765.6297466344986,-765.6297466344986,0.0,0.0,0.0,16454.36341807965
2022-03-15,17086.09182044006,15797.803834400896,17180.966179424384,17086.09182044006,17086.09182044006,-644.7170550761119,-644.7170550761119,-644.7170550761119,131.19089596944318,131.19089596944318,131.19089596944318,-775.9079510455551,-775.9079510455551,-775.9079510455551,0.0,0.0,0.0,16441.374765363948
2022-03-16,17080.382596121883,15694.020204563378,17163.00637619443,17080.382596121883,17080.382596121883,-653.7198281681086,-653.7198281681086,-653.7198281681086,130.40851066567376,130.40851066567376,130.40851066567376,-784.1283388337823,-784.1283388337823,-784.1283388337823,0.0,0.0,0.0,16426.662767953774
2022-03-17,17074.673371803707,15670.860814036909,17129.389617659992,17074.673371803707,17074.673371803707,-658.1421402510372,-658.1421402510372,-658.1421402510372,132.16746761256658,132.16746761256658,132.16746761256658,-790.3096078636037,-790.3096078636037,-790.3096078636037,0.0,0.0,0.0,16416.531231552668
2022-03-21,17051.836474531006,15655.296426241333,17048.32322408953,17051.836474531006,17051.836474531006,-667.4217111902879,-667.4217111902879,-667.4217111902879,128.19211995623428,128.19211995623428,128.19211995623428,-795.6138311465221,-795.6138311465221,-795.6138311465221,0.0,0.0,0.0,16384.41476334072
2022-03-22,17046.12725021283,15652.59092314359,17090.552471475436,17046.12725021283,17046.12725021283,-661.2560974596216,-661.2560974596216,-661.2560974596216,131.19089596852257,131.19089596852257,131.19089596852257,-792.4469934281442,-792.4469934281442,-792.4469934281442,0.0,0.0,0.0,16384.87115275321
2022-03-23,17040.41802589465,15703.665320835673,17185.57954190695,17040.41802589465,17040.41802589465,-657.2554422777303,-657.2554422777303,-657.2554422777303,130.40851066585458,130.40851066585458,130.40851066585458,-787.663952943585,-787.663952943585,-787.663952943585,0.0,0.0,0.0,16383.16258361692
2022-03-24,17034.70880157648,15716.83428557295,17149.72001780201,17034.70880157648,17034.70880157648,-649.2001298206029,-649.2001298206029,-649.2001298206029,132.16746761285714,132.16746761285714,132.16746761285714,-781.3675974334601,-781.3675974334601,-781.3675974334601,0.0,0.0,0.0,16385.508671755877
2022-03-25,17028.999577258302,15603.745958510503,17127.173240028045,17028.999577258302,17028.999577258302,-654.16316155365,-654.16316155365,-654.16316155365,119.50192119507764,119.50192119507764,119.50192119507764,-773.6650827487275,-773.6650827487275,-773.6650827487275,0.0,0.0,0.0,16374.836415704653
2022-03-28,17011.871904303774,15711.462842929728,17112.282960527366,17011.871904303774,17011.871904303774,-615.0356235509267,-615.0356235509267,-615.0356235509267,128.19211995655286,128.19211995655286,128.19211995655286,-743.2277435074795,-743.2277435074795,-743.2277435074795,0.0,0.0,0.0,16396.836280752847
2022-03-29,17006.1626799856,15663.172841832904,17147.072227003046,17006.1626799856,17006.1626799856,-599.8216686727658,-599.8216686727658,-599.8216686727658,131.1908959689138,131.1908959689138,131.1908959689138,-731.0125646416797,-731.0125646416797,-731.0125646416797,0.0,0.0,0.0,16406.341011312834
2022-03-30,17000.453455667426,15748.965376167524,17181.73414205194,17000.453455667426,17000.453455667426,-587.5412011652661,-587.5412011652661,-587.5412011652661,130.40851066571346,130.40851066571346,130.40851066571346,-717.9497118309796,-717.9497118309796,-717.9497118309796,0.0,0.0,0.0,16412.91225450216
2022-03-31,16994.74423134925,15698.751425325736,17156.146716331397,16994.74423134925,16994.74423134925,-571.9832783718628,-571.9832783718628,-571.9832783718628,132.1674676131477,132.1674676131477,132.1674676131477,-704.1507459850104,-704.1507459850104,-704.1507459850104,0.0,0.0,0.0,16422.760952977387
2022-04-01,16989.035007031074,15701.562530910014,17131.388672641708,16989.035007031074,16989.035007031074,-570.224784304809,-570.224784304809,-570.224784304809,119.50192119477401,119.50192119477401,119.50192119477401,-689.726705499583,-689.726705499583,-689.726705499583,0.0,0.0,0.0,16418.810222726264
2022-04-04,16971.907334076546,15721.260853330508,17161.08720745454,16971.907334076546,16971.907334076546,-515.6183358619046,-515.6183358619046,-515.6183358619046,128.19211995622703,128.19211995622703,128.19211995622703,-643.8104558181316,-643.8104558181316,-643.8104558181316,0.0,0.0,0.0,16456.28899821464
2022-04-05,16966.19810975837,15736.518197417638,17157.723510008134,16966.19810975837,16966.19810975837,-496.8020791659009,-496.8020791659009,-496.8020791659009,131.19089596928453,131.19089596928453,131.19089596928453,-627.9929751351855,-627.9929751351855,-627.9929751351855,0.0,0.0,0.0,16469.39603059247
2022-04-06,16960.488885440194,15746.5823805767,17176.575282087808,16960.488885440194,16960.488885440194,-481.6968226994413,-481.6968226994413,-481.6968226994413,130.4085106653568,130.4085106653568,130.4085106653568,-612.1053333647982,-612.1053333647982,-612.1053333647982,0.0,0.0,0.0,16478.79206274075
2022-04-07,16954.779661122022,15728.411186115656,17162.21419988306,16954.779661122022,16954.779661122022,-464.0926910290675,-464.0926910290675,-464.0926910290675,132.1674676131257,132.1674676131257,132.1674676131257,-596.2601586421932,-596.2601586421932,-596.2601586421932,0.0,0.0,0.0,16490.686970092953
2022-04-08,16949.070436803846,15772.149711571179,17222.494674315883,16949.070436803846,16949.070436803846,-461.0689010084473,-461.0689010084473,-461.0689010084473,119.50192119447043,119.50192119447043,119.50192119447043,-580.5708222029176,-580.5708222029176,-580.5708222029176,0.0,0.0,0.0,16488.0015357954
2022-04-11,16931.94276384932,15795.00069747635,17226.38493010367,16931.94276384932,16931.94276384932,-407.3838736146623,-407.3838736146623,-407.3838736146623,128.19211995590123,128.19211995590123,128.19211995590123,-535.5759935705636,-535.5759935705636,-535.5759935705636,0.0,0.0,0.0,16524.55889023466
2022-04-12,16926.233539531142,15809.422064745799,17246.34032351035,16926.233539531142,16926.233539531142,-390.45429493197895,-390.45429493197895,-390.45429493197895,131.19089596901986,131.19089596901986,131.19089596901986,-521.6451909009988,-521.6451909009988,-521.6451909009988,0.0,0.0,0.0,16535.77924459916
2022-04-13,16920.524315212966,15811.96296284195,17266.088902892097,16920.524315212966,16920.524315212966,-378.0229339487488,-378.0229339487488,-378.0229339487488,130.40851066607505,130.40851066607505,130.40851066607505,-508.4314446148238,-508.4314446148238,-508.4314446148238,0.0,0.0,0.0,16542.501381264217
2022-04-18,16891.97819362209,15806.436314923743,17263.783705902046,16891.97819362209,16891.97819362209,-328.3272229057523,-328.3272229057523,-328.3272229057523,128.19211995621984,128.19211995621984,128.19211995621984,-456.5193428619721,-456.5193428619721,-456.5193428619721,0.0,0.0,0.0,16563.65097071634
2022-04-19,16886.268969303917,15851.019703984668,17217.470534684628,16886.268969303917,16886.268969303917,-318.33002413723585,-318.33002413723585,-318.33002413723585,131.19089596875517,131.19089596875517,131.19089596875517,-449.52092010599097,-449.52092010599097,-449.52092010599097,0.0,0.0,0.0,16567.938945166683
2022-04-20,16880.55974498574,15861.196863617346,17282.93515521437,16880.55974498574,16880.55974498574,-313.3669544299636,-313.3669544299636,-313.3669544299636,130.40851066571838,130.40851066571838,130.40851066571838,-443.77546509568197,-443.77546509568197,-443.77546509568197,0.0,0.0,0.0,16567.19279055578
2022-04-21,16874.850520667565,15866.77198556795,17254.428684394967,16874.850520667565,16874.850520667565,-307.13660835160346,-307.13660835160346,-307.13660835160346,132.167467612811,132.167467612811,132.167467612811,-439.3040759644145,-439.3040759644145,-439.3040759644145,0.0,0.0,0.0,16567.71391231596
2022-04-22,16869.141296349386,15795.122257724113,17245.66270757941,16869.141296349386,16869.141296349386,-316.6065562763728,-316.6065562763728,-316.6065562763728,119.50192119556763,119.50192119556763,119.50192119556763,-436.10847747194043,-436.10847747194043,-436.10847747194043,0.0,0.0,0.0,16552.534740073013
2022-04-25,16852.01362339486,15818.929988599753,17251.41363927495,16852.01362339486,16852.01362339486,-305.6852661369248,-305.6852661369248,-305.6852661369248,128.19211995653842,128.19211995653842,128.19211995653842,-433.8773860934632,-433.8773860934632,-433.8773860934632,0.0,0.0,0.0,16546.32835725794
2022-04-26,16846.304399076686,15811.91726004134,17275.64423180322,16846.304399076686,16846.304399076686,-304.1845919658118,-304.1845919658118,-304.1845919658118,131.190895969126,131.190895969126,131.190895969126,-435.3754879349378,-435.3754879349378,-435.3754879349378,0.0,0.0,0.0,16542.119807110874
2022-04-27,16840.59517475851,15841.668624792264,17286.625442027136,16840.59517475851,16840.59517475851,-307.42531609063246,-307.42531609063246,-307.42531609063246,130.4085106658992,130.4085106658992,130.4085106658992,-437.8338267565317,-437.8338267565317,-437.8338267565317,0.0,0.0,0.0,16533.169858667876
2022-04-28,16834.885950440337,15826.255870503299,17250.846167260574,16834.885950440337,16834.885950440337,-308.95632643655273,-308.95632643655273,-308.95632643655273,132.16746761310162,132.16746761310162,132.16746761310162,-441.12379404965435,-441.12379404965435,-441.12379404965435,0.0,0.0,0.0,16525.929624003784
2022-04-29,16829.17672612216,15809.405406438811,17272.78361092125,16829.17672612216,16829.17672612216,-325.5951398191613,-325.5951398191613,-325.5951398191613,119.50192119523824,119.50192119523824,119.50192119523824,-445.09706101439957,-445.09706101439957,-445.09706101439957,0.0,0.0,0.0,16503.581586303
2022-05-02,16812.04905316763,15755.447866521547,17227.176688199652,16812.04905316763,16812.04905316763,-331.1901756678098,-331.1901756678098,-331.1901756678098,128.19211995591024,128.19211995591024,128.19211995591024,-459.38229562372004,-459.38229562372004,-459.38229562372004,0.0,0.0,0.0,16480.85887749982
2022-05-04,16800.63060453128,15760.143484771255,17148.420811359545,16800.63060453128,16800.63060453128,-338.52108705074573,-338.52108705074573,-338.52108705074573,130.40851066554254,130.40851066554254,130.40851066554254,-468.92959771628824,-468.92959771628824,-468.92959771628824,0.0,0.0,0.0,16462.109517480534
2022-05-05,16794.921380213105,15731.304225045042,17164.113115044034,16794.921380213105,16794.921380213105,-340.9239488259626,-340.9239488259626,-340.9239488259626,132.16746761276698,132.16746761276698,132.16746761276698,-473.0914164387296,-473.0914164387296,-473.0914164387296,0.0,0.0,0.0,16453.997431387143
2022-05-06,16789.21215589493,15753.474192325251,17120.870228437878,16789.21215589493,16789.21215589493,-357.06757190722476,-357.06757190722476,-357.06757190722476,119.50192119496045,119.50192119496045,119.50192119496045,-476.5694931021853,-476.5694931021853,-476.5694931021853,0.0,0.0,0.0,16432.144583987705
2022-05-09,16772.084482940405,15750.14000923559,17145.954261557417,16772.084482940405,16772.084482940405,-352.7826832566228,-352.7826832566228,-352.7826832566228,128.19211995622888,128.19211995622888,128.19211995622888,-480.97480321285167,-480.97480321285167,-480.97480321285167,0.0,0.0,0.0,16419.30179968378
2022-05-10,16766.37525862223,15735.105629791267,17165.698224562977,16766.37525862223,16766.37525862223,-348.6749208404171,-348.6749208404171,-348.6749208404171,131.19089596925244,131.19089596925244,131.19089596925244,-479.8658168096696,-479.8658168096696,-479.8658168096696,0.0,0.0,0.0,16417.70033778181
2022-05-11,16760.66603430405,15696.617021754744,17118.674459837217,16760.66603430405,16760.66603430405,-346.8266158345799,-346.8266158345799,-346.8266158345799,130.40851066572333,130.40851066572333,130.40851066572333,-477.2351265003033,-477.2351265003033,-477.2351265003033,0.0,0.0,0.0,16413.83941846947
2022-05-12,16754.956809985877,15694.480666675312,17179.268269715354,16754.956809985877,16754.956809985877,-340.81327146231416,-340.81327146231416,-340.81327146231416,132.16746761305757,132.16746761305757,132.16746761305757,-472.9807390753717,-472.9807390753717,-472.9807390753717,0.0,0.0,0.0,16414.143538523564
2022-05-13,16749.2475856677,15653.470715345193,17104.83957194004,16749.2475856677,16749.2475856677,-347.52790589022527,-347.52790589022527,-347.52790589022527,119.50192119463101,119.50192119463101,119.50192119463101,-467.02982708485627,-467.02982708485627,-467.02982708485627,0.0,0.0,0.0,16401.719679777474
2022-05-16,16732.119912713177,15686.250280998354,17106.11235202821,16732.119912713177,16732.119912713177,-310.5535075446093,-310.5535075446093,-310.5535075446093,128.19211995654746,128.19211995654746,128.19211995654746,-438.7456275011568,-438.7456275011568,-438.7456275011568,0.0,0.0,0.0,16421.566405168567
2022-05-17,16726.410688395,15661.54600800493,17204.85329417718,16726.410688395,16726.410688395,-294.7303737073187,-294.7303737073187,-294.7303737073187,131.19089596833186,131.19089596833186,131.19089596833186,-425.9212696756505,-425.9212696756505,-425.9212696756505,0.0,0.0,0.0,16431.68031468768
2022-05-18,16720.701464076825,15725.69140256799,17133.195039083956,16720.701464076825,16720.701464076825,-281.1128526412126,-281.1128526412126,-281.1128526412126,130.4085106655822,130.4085106655822,130.4085106655822,-411.52136330679485,-411.52136330679485,-411.52136330679485,0.0,0.0,0.0,16439.58861143561
2022-05-19,16714.99223975865,15708.936580674288,17198.621360899706,16714.99223975865,16714.99223975865,-263.49897152012323,-263.49897152012323,-263.49897152012323,132.16746761303554,132.16746761303554,132.16746761303554,-395.6664391331588,-395.6664391331588,-395.6664391331588,0.0,0.0,0.0,16451.493268238526
2022-05-20,16709.283015440473,15697.502663895779,17192.2447771007,16709.283015440473,16709.283015440473,-259.0034727251929,-259.0034727251929,-259.0034727251929,119.5019211943016,119.5019211943016,119.5019211943016,-378.5053939194945,-378.5053939194945,-378.5053939194945,0.0,0.0,0.0,16450.27954271528
2022-05-23,16692.155342485945,15754.927608993306,17189.501273102742,16692.155342485945,16692.155342485945,-192.83964117206904,-192.83964117206904,-192.83964117206904,128.19211995527493,128.19211995527493,128.19211995527493,-321.03176112734394,-321.03176112734394,-321.03176112734394,0.0,0.0,0.0,16499.315701313877
2022-05-24,16686.446118167773,15803.200832877075,17271.17326797997,16686.446118167773,16686.446118167773,-169.3925077988701,-169.3925077988701,-169.3925077988701,131.19089596872308,131.19089596872308,131.19089596872308,-300.58340376759315,-300.58340376759315,-300.58340376759315,0.0,0.0,0.0,16517.0536103689
2022-05-25,16680.736893849597,15796.667619015325,17226.089019144416,16680.736893849597,16680.736893849597,-149.4637258002748,-149.4637258002748,-149.4637258002748,130.40851066576303,130.40851066576303,130.40851066576303,-279.87223646603786,-279.87223646603786,-279.87223646603786,0.0,0.0,0.0,16531.273168049323
2022-05-26,16675.027669531417,15774.630094935865,17216.21046918835,16675.027669531417,16675.027669531417,-126.96717582672362,-126.96717582672362,-126.96717582672362,132.16746761274288,132.16746761274288,132.16746761274288,-259.1346434394665,-259.1346434394665,-259.1346434394665,0.0,0.0,0.0,16548.060493704692
2022-05-27,16669.318445213245,15845.088651580594,17306.07001421668,16669.318445213245,16669.318445213245,-119.10231536675117,-119.10231536675117,-119.10231536675117,119.501921193998,119.501921193998,119.501921193998,-238.60423656074917,-238.60423656074917,-238.60423656074917,0.0,0.0,0.0,16550.216129846493
2022-05-30,16652.190772258717,15833.239252250374,17306.093034234273,16652.190772258717,16652.190772258717,-52.249064242430144,-52.249064242430144,-52.249064242430144,128.1921199562379,128.1921199562379,128.1921199562379,-180.44118419866805,-180.44118419866805,-180.44118419866805,0.0,0.0,0.0,16599.941708016286
2022-05-31,16646.48154794054,15903.988721275959,17284.472721110436,16646.48154794054,16646.48154794054,-31.64909318583263,-31.64909318583263,-31.64909318583263,131.19089596911428,131.19089596911428,131.19089596911428,-162.8399891549469,-162.8399891549469,-162.8399891549469,0.0,0.0,0.0,16614.83245475471
2022-06-01,16640.772323622365,15939.315170828617,17367.561374207227,16640.772323622365,16640.772323622365,-15.98787399830149,-15.98787399830149,-15.98787399830149,130.40851066540634,130.40851066540634,130.40851066540634,-146.39638466370783,-146.39638466370783,-146.39638466370783,0.0,0.0,0.0,16624.78444962406
2022-06-02,16635.063099304185,15913.121230717927,17376.639731926734,16635.063099304185,16635.063099304185,0.9406378803934389,0.9406378803934389,0.9406378803934389,132.16746761272086,132.16746761272086,132.16746761272086,-131.22682973232742,-131.22682973232742,-131.22682973232742,0.0,0.0,0.0,16636.00373718458
2022-06-03,16638.481528544275,15860.681981085458,17309.66902107051,16638.481528544275,16638.481528544275,2.0860805402034006,2.0860805402034006,2.0860805402034006,119.50192119537304,119.50192119537304,119.50192119537304,-117.41584065516963,-117.41584065516963,-117.41584065516963,0.0,0.0,0.0,16640.56760908448
2022-06-06,16648.736816264558,16024.581772934167,17420.958348131782,16648.736816264558,16648.736816264558,43.722414373583696,43.722414373583696,43.722414373583696,128.1921199559121,128.1921199559121,128.1921199559121,-84.4697055823284,-84.4697055823284,-84.4697055823284,0.0,0.0,0.0,16692.459230638142
2022-06-07,16652.15524550465,15941.26227885147,17417.425756125744,16652.15524550465,16652.15524550465,54.9347793382752,54.9347793382752,54.9347793382752,131.1908959688496,131.1908959688496,131.1908959688496,-76.25611663057438,-76.25611663057438,-76.25611663057438,0.0,0.0,0.0,16707.090024842928
2022-06-08,16655.573674744744,15983.687490066095,17429.700540151905,16655.573674744744,16655.573674744744,61.09539565300179,61.09539565300179,61.09539565300179,130.4085106661246,130.4085106661246,130.4085106661246,-69.31311501312284,-69.31311501312284,-69.31311501312284,0.0,0.0,0.0,16716.669070397747
2022-06-09,16658.992103984838,16014.63795453973,17499.161309707557,16658.992103984838,16658.992103984838,68.64103745672445,68.64103745672445,68.64103745672445,132.16746761269886,132.16746761269886,132.16746761269886,-63.526430155974424,-63.526430155974424,-63.526430155974424,0.0,0.0,0.0,16727.63314144156
2022-06-10,16662.41053322493,15992.06940070029,17452.209393883782,16662.41053322493,16662.41053322493,60.74679647317852,60.74679647317852,60.74679647317852,119.50192119509522,119.50192119509522,119.50192119509522,-58.75512472191671,-58.75512472191671,-58.75512472191671,0.0,0.0,0.0,16723.157329698108
2022-06-13,16672.665820945214,16041.948255396217,17506.18353220847,16672.665820945214,16672.665820945214,79.38461338851522,79.38461338851522,79.38461338851522,128.1921199562307,128.1921199562307,128.1921199562307,-48.80750656771549,-48.80750656771549,-48.80750656771549,0.0,0.0,0.0,16752.05043433373
2022-06-14,16676.084250185308,15982.452881253332,17496.380254381787,16676.084250185308,16676.084250185308,84.89235203679144,84.89235203679144,84.89235203679144,131.19089596987627,131.19089596987627,131.19089596987627,-46.298543933084844,-46.298543933084844,-46.298543933084844,0.0,0.0,0.0,16760.976602222097
2022-06-15,16679.5026794254,16035.66717978899,17571.741100008054,16679.5026794254,16679.5026794254,86.558611708402,86.558611708402,86.558611708402,130.40851066576798,130.40851066576798,130.40851066576798,-43.84989895736598,-43.84989895736598,-43.84989895736598,0.0,0.0,0.0,16766.061291133803
2022-06-16,16682.921108665494,16087.245972661702,17523.680831092224,16682.921108665494,16682.921108665494,90.91200657731044,90.91200657731044,90.91200657731044,132.1674676126768,132.1674676126768,132.1674676126768,-41.25546103536639,-41.25546103536639,-41.25546103536639,0.0,0.0,0.0,16773.833115242804
2022-06-17,16686.339537905587,16068.690088552525,17516.9205267121,16686.339537905587,16686.339537905587,81.18557001633,81.18557001633,81.18557001633,119.5019211947658,119.5019211947658,119.5019211947658,-38.31635117843581,-38.31635117843581,-38.31635117843581,0.0,0.0,0.0,16767.525107921916
2022-06-20,16696.594825625867,16084.87901700053,17536.858078583475,16696.594825625867,16696.594825625867,102.53829749409908,102.53829749409908,102.53829749409908,128.1921199565493,128.1921199565493,128.1921199565493,-25.653822462450208,-25.653822462450208,-25.653822462450208,0.0,0.0,0.0,16799.133123119966
